KEGG_ID	SMILES
C00121	CC1C(O1)P(=O)([O-])[O-]
C00181	C1=CC(=CC=C1NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)O)S(=O)(=O)C2=CC=C(C=C2)NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)O
C12621	CCOC(=O)CN1N=C(N=N1)C2=CC=CC=C2
C00137	C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O
C19891	C1CN(C2=CC=CC=C21)C(CCCOC3=C4C(=C(C=C3)Cl)CN5C(C(=O)NC5=N4)CO)C(=O)N
C05629	COC(=O)CC(=O)OC
C01530	CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C
C01936	CC(C)OC1=C(N=CC=C1)N(C)C2CCN(CC2)CC3=CC=C(C=C3)I
C02341	C1CCN(CC1)CCC(=O)NC2=CC3=C(C=C2)C=C4C=CC(=CC4=N3)NC(=O)CCN5CCCCC5
C06193	CC1=CC=CC=C1NC(=O)C
C02013	C1CN(C(=O)C1NS(=O)(=O)C2=CC3=C(S2)C=CC=N3)CC4=CC5=C(N4)C=NC=C5
C02052	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N
C00526	CN(C)C1=CC=C(C=C1)C(=O)NCCCC(=O)NO
C00898	COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C=CC(=O)NO)OC
C05730	C(CS(=O)(=O)O)S(=O)(=O)O
C00194	C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C
C00736	C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)O)OC)C
C00097	CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
C05554	CC(C)CCCC(C)C(CO)O
C00077	C1C[NH+](CC[NH+]1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
C01602	C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
C00049	C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl
C16433	CC(C)C(=O)NNC(=O)CNC(=O)C1CC1
C00534	CC(=C)C1CNC(C1CC(=O)O)C(=O)O
C00487	C1=CN=CC=C1C(=O)C2=C(C=[N+](C=C2)C3C(C(C(O3)COP(=O)([O-])OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)C(=O)N
C00318	CC(C)CC(C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C(CC(=O)N)NC(=O)C(CCSC)NC(=O)C(CC(=O)O)NC(=O)C(CC1=CN=CN1)N
C00120	CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3
C00148	C1CNCC2=C1C(=O)NO2
C16435	CCCC(=O)NCC(=O)NC1=CC=C(C=C1)OCC#N
C00497	C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
C00011	CC1C(CCC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O
C06186	C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2
C01438	CCS(=O)CCSP(=O)(OC)OC
C00016	CCCCCC=CCC=CCC=CCC=CCCC(C)C(=O)NCCF
C00061	COC1(C2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSCF
C00296	CC(CCCC(C)(C)O)N
C05697	CCCC=C
C03401	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4
C00695	CC1=CC(=C(C=C1)C(=O)C)NC(C2=C(C=CC=C2Cl)Cl)C(=O)N
C01661	CCC1C(C(=O)NC1=CC2=C(C(=C(N2)C=C3C(=C(C(=CC4=NC(=O)C(=C4C)CC)N3)C)CCC(=O)O)CCC(=O)O)C)C
C03758	CCO[Si](OCC)(OCC)OCC
C01401	CCCCCCCCC=CCCCCCCCCOCCOP(=O)(O)OCC[N+](C)(C)C
C00041	CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
C00670	[Li+].[OH-]
C01353	CCCCCCCC(C=CC#CC#CC(C=C)O)O
C00288	CC(C)C(C=C(C)C(=O)O)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C1=CN(C2=CC=CC=C21)C)NC
C00993	CCOC(=O)NC1=C[N+](=NO1)N2CCOCC2
C00315	C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O
C00079	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
C02057	C1=CC=C(C(=C1)CO)O
C01672	CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C
C19609	C1=CC=C(C=C1)CC2(C3=CC=CC=C3C4=NC=CN42)C5=CC=C(C=C5)Cl
C00740	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCCNC(=O)C)NC(=O)OC(C)(C)C
C00143	CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
C00655	CC[N+](CC)(CC)CC(=O)NC1=C(C=CC=C1C)C
C00305	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
C00601	COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4CCN3C5=C(OC6=CC(=O)C(=CC6=C25)OC)O)OC)OC)O
C00448	CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I
C00177	CN1C(=O)C23CC4=CC=CC(C4N2C(=O)C1(SS3)CO)O
C01326	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4
C00522	CCC(=O)OC1C=CC=CCC(OC(=O)CC(C(C(C(CC1C)CC=O)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)OC)OC(=O)C)C
C00957	C(C(C(C(C(CBr)O)O)O)O)Br
C00191	CC(C)(C(C(=O)NC1C(C(C(C(O1)CO)O)O)O)NC(=O)OC)SN=O
C00029	C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
C00137	C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O
C19891	C1CN(C2=CC=CC=C21)C(CCCOC3=C4C(=C(C=C3)Cl)CN5C(C(=O)NC5=N4)CO)C(=O)N
C00475	CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2
C14179	CCC(C)C1=CC=CC=C1NC(=O)C(C)OC(=O)CCC2=NC3=CC=CC=C3S2
C00070	CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O
C01755	CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
C00160	CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)OC)C)OC)OC(=O)N)C)C)O)OC
C04322	C1=CC(=C(C=C1Cl)[N+](=O)[O-])Cl
C02713	CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)(C)CCCC(C)(C)CCCC(C)C)C)OC(=O)CCC(=O)O)C
C00296	CC(CCCC(C)(C)O)N
C01835	CCCCCC(C=CC1=C(C(=O)CC1)CCCCCCC(=O)O)O
C00084	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
C00037	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
C15809	CC(C)COCC(CNC(=O)NC1=CC=CC=C1)O
C00740	CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCCNC(=O)C)NC(=O)OC(C)(C)C
C00704	C1CN(CCN1)C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
C00385	C1=CC=C(C=C1)CCNN
C01005	C1=CC(=C(C=C1O)O)C2=C(C(=C3C(=CC(=O)C=C3O2)O)O)O
C00043	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
C00334	CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O
C00565	CCCCCCOC(=O)C1(CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C1(O2)C)CNC6=O)O
C00144	C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br
C00806	CCCC(C)(COC(=O)N)COC(=O)N
C00078	C1CN(CCN1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
C00242	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br
C00243	CC1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3
C01970	CC(C12CC3CC(C1)CC(C3)C2)N
C00217	C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl
C02912	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
C00154	C1=NC2=C(N1COC(CO)CO)NC(=NC2=O)N
C00365	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)CO
C01367	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N
C00366	C(=O)(N)NO
C00001	CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1
C00703	CN1C2CCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
C00133	CC1=NC2=C(N1)C(=O)N(C(=O)N2CC3=CC=CO3)C
C00818	COC1=CC(=CC(=C1OC)OC)CCN
C01083	CC1CCC(C1NC(=O)C(CC2=CC=CC=C2)CC(CN3CCN(CC3C(=O)NC(C)(C)C)C(=O)C4=CN=C(C(=N4)Cl)N5CCN(CC5)C)O)O
C00705	CC(C)N1C=C2CC3C(CC(CN3C)C(=O)OC(C)C(C)O)C4=C2C1=CC=C4
C00130	CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)C=CC=CC=CC=CC(=O)O)OC)C
C00076	CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F
C00455	C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
C00446	CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
C03384	CCN(CC)CCC(=O)OC1(CCCCC1)C2CCCCC2
C00037	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
C00027	CC(C1C2N(C1=O)C(=C(S2)C3CCCO3)C(=O)O)O
C00083	C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)O)C(=O)O
C00095	CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)OC(C)OC(=O)C
C10906	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl
C00181	C1=CC(=CC=C1NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)O)S(=O)(=O)C2=CC=C(C=C2)NC(C(C(C(C(CO)O)O)O)O)S(=O)(=O)O
C00880	CNC(=O)OCC[N+](C)(C)C
C00984	C1=CC(=CC=C1C2=C3C=CC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=C(C=C7)C(=O)O)C8=CC=C(C=C8)C(=O)O)C=C4)C9=CC=C(C=C9)C(=O)O)[N-]3)C(=O)O.[Mn+3]
C00124	CC1=C(NC(=C1C(=O)C2=CC=CC=C2CC3=CC=CC=C3)C)C
C00031	CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
C00463	CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3
C00479	CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
C00014	CCCCCCOC1=CC=CC=C1C(=O)N
C01342	CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
C02107	CCOC(=O)C1=CSC(=N1)N2CCN(CC2)C3=NC4=CC=CC=C4SC3
C00670	[Li+].[OH-]
C00104	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F
C00249	C1CC(CCNC1)SC2=CC=CC3=C2C=CN=C3
C06501	CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-]
C01417	C1(=NC(=O)NC(=O)N1)C(=O)O
C12621	CCOC(=O)CN1N=C(N=N1)C2=CC=CC=C2
C00254	CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C
C00491	CCC1C(COC1=O)CC2=CC=CN2C
C00106	CC1=CNN=C1
C00067	C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
C00043	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
C00380	CC1CC1(CCC(C)C2CCC3(C2(CC=C4C3CC(C5C4(CC(C(C5)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C)C)C(C)C
C00007	CCN1C(C2=CC=CC=C2C1=O)NC3=CC=C(C=C3)OCCN4CCCCC4
C00042	C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3
C00716	CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)CO
C00065	C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
C01762	CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O
C00698	C1CCN2CC3CC(C2C1)CN4C3CCCC4
C01327	C1=CC(=CC(=C1)O)C(CN)O
C00258	CC(CCC(C)C(C)(C)C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C
C00580	CCCCS(=N)(=O)CCC(C)(C(=O)O)N
C00092	CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
C00342	CCN(CC)CCCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O
C00644	CC(C(C1=CC(=C(C=C1)O)O)O)N
C00179	C(C1C(C(C(C(=N1)NO)O)O)O)O
C01401	CCCCCCCCC=CCCCCCCCCOCCOP(=O)(O)OCC[N+](C)(C)C
C00041	CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
C00333	CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
C00860	CC(CC1=CC=CC=C1OC)NC
C00058	COC1=CC2=C(C=C1)NC3=C2C4=C(C=C3)C=C[N+](=C4)CC[NH2+]CCCCCC[NH2+]CC[N+]5=CC6=C(C=CC7=C6C8=C(N7)C=CC(=C8)OC)C=C5
C00295	C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
C01697	C1CNCCN1
C00031	CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
C00360	CC(CC1=CC=C(C=C1)O)N
C00061	COC1(C2N(C1=O)C(=C(CO2)CSC3=NN=NN3CCO)C(=O)O)NC(=O)CSCF
C00497	C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
C00079	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
C02057	C1=CC=C(C(=C1)CO)O
C00294	CCCCCCC(COC(=O)C1=CN=CC=C1)(COC(=O)C2=CN=CC=C2)COC(=O)C3=CN=CC=C3
C05554	CC(C)CCCC(C)C(CO)O
C17569	CC1=C(C2=C(CCNC2C(CC(C)C)NC(=O)C)C=C1)C
C00077	C1C[NH+](CC[NH+]1CC=CC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
C01602	C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
C00698	C1CCN2CC3CC(C2C1)CN4C3CCCC4
C01327	C1=CC(=CC(=C1)O)C(CN)O
C00412	CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
C00127	CC(=CCCC(=CCCC(=CCSC1=NC=NN1)C)C)C
C00360	CC(CC1=CC=C(C=C1)O)N
C06193	CC1=CC=CC=C1NC(=O)C
C00189	CC(C)(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=CC=C2
C00576	CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)O
C00249	C1CC(CCNC1)SC2=CC=CC3=C2C=CN=C3
C04376	C1=CC=C(C=C1)C2=CC=CC=C2O
C01013	CC1=C(N2C(C(C2=O)(NC(=O)C(C3=CC=C(C=C3)O)C(=O)O)OC)OC1)C(=O)O
C00132	CCCCC(C)C(C(CC(C)CCCCCCC(CC(C(C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O
C00158	CC(=O)OC1CC2C(C(=O)C=CC2(C3C1(C45C(O4)C(=O)OC(C5(CC3)C)C6=COC=C6)C)C)(C)C
C00036	CCCCC(C1=CC=CC=C1)O
C00689	C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
C00140	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
C01024	CC1CC(=O)C=CCC(CC(=O)OC(C(C(CC=CC2=NC(=CO2)C3=NC(=CO3)C(=O)NC1=O)OC)C)CC(C(C)CCC(C(C)C(C(C)C=CN(C)C=O)OC(=O)C)OC(=O)C(COC)OC)OC)O
C00244	C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CC=C5
C01112	C[N+](C)(CCO)N
C00864	CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
C00514	CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3
C00257	CC(CCC(C)C(C)(C)C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)[O-])OS(=O)(=O)[O-])C)OS(=O)(=O)[O-])C
C00526	CN(C)C1=CC=C(C=C1)C(=O)NCCCC(=O)NO
C00530	CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCCC(=O)NO
C00669	CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
C01096	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCSC)C=O)NC(=O)C
C05778	CCCOC=O
C01204	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
C01079	CC(C)CCNC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)O
C00380	CC1CC1(CCC(C)C2CCC3(C2(CC=C4C3CC(C5C4(CC(C(C5)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C)C)C(C)C
C00270	COCC1=CC(=C(C(=C1C2=C(C(=C(C=C2COC)O)O)O)O)O)O
C00033	C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O
C04058	CCOC(=O)OC(C1CC2CCN1CC2C=C)C3=C4C=C(C=CC4=NC=C3)OC
C01936	CC(C)OC1=C(N=CC=C1)N(C)C2CCN(CC2)CC3=CC=C(C=C3)I
C01419	CC1OC(CS1)C[N+](C)(C)C
C00137	C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)O
C19891	C1CN(C2=CC=CC=C21)C(CCCOC3=C4C(=C(C=C3)Cl)CN5C(C(=O)NC5=N4)CO)C(=O)N
C01528	CN1C(=O)N(OC1=O)C2=CC(=C(C=C2)Cl)Cl
C00105	C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N
C19609	C1=CC=C(C=C1)CC2(C3=CC=CC=C3C4=NC=CN42)C5=CC=C(C=C5)Cl
C06697	CCCCCCCCC=CCCCCCCCC(=O)[O-].[Na+]
C05821	C=CCOCCO
C00793	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)[O-].[Na+]
C01438	CCS(=O)CCSP(=O)(OC)OC
C00704	C1CN(CCN1)C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
C06710	CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)C(=O)OC)CC)OC)C(=O)OC)O.OS(=O)(=O)O
C05822	C(COCCO)O
C15025	CCOC(=O)C1=C(C2=C(C=CC=C2S1)F)CN3CCCC(C3)O
C00127	CC(=CCCC(=CCCC(=CCSC1=NC=NN1)C)C)C
C00052	CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
C02912	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
C02979	C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32
C06570	CN(C)C(=O)NC1=CC=C(C=C1)Cl.C(=O)(C(Cl)(Cl)Cl)O
C00768	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
C00135	C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
C00255	CSCCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCSC)CC6=CC=CC=C6
C00186	C(CC(=O)NC(CS(=O)(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N
C00059	COC1=CC2=C(C=C1)NC3=C2C4=C(C=C3)C=C[N+](=C4)CCNCCCCCCNCC[N+]5=CC6=C(C=CC7=C6C8=C(N7)C=CC(=C8)OC)C=C5
C00134	C1COCCN1CC2CN(C(=O)O2)N=CC3=CC=C(O3)[N+](=O)[O-]
C04691	C1=C(C(=CC(=C1Cl)Cl)Cl)O
C00081	CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C
C00055	CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F
C00842	CCC1(C(=O)NC(=O)N(C1=O)C)CC
C00918	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(C=O)C(C(C(CO)O)O)O)I)N(C)C(=O)C)I
C00044	CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC
C00043	CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
C04631	C1=CC2=NNN=C2C=C1
C00879	CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2
C00191	CC(C)(C(C(=O)NC1C(C(C(C(O1)CO)O)O)O)NC(=O)OC)SN=O
C00120	CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3
C00059	COC1=CC2=C(C=C1)NC3=C2C4=C(C=C3)C=C[N+](=C4)CCNCCCCCCNCC[N+]5=CC6=C(C=CC7=C6C8=C(N7)C=CC(=C8)OC)C=C5
C00042	C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3
C00853	CCCCCC(C)(CC=CC=CC(=O)OC(C)C)OC
C00352	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COP(=O)(O)O)O)C)O
C00312	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O
C11145	CC(=O)OC1CCC2C1(CCC3C2CCC4=C(C(=O)CCC34C)Cl)C
C00224	C1=NC2=C(N1C3C4C(C(O3)CO)OP(=S)(O4)O)NC(=NC2=O)N
C01031	CCOCCP(CCOCC)CCP(CCOCC)CCOCC
C00312	CCC(C1=CC=C(C=C1)O)C(CC)C2=CC=C(C=C2)O
C02385	C1(=C(C(=O)C(=C(C1=O)O)O)O)O
C00062	CCC(=O)C1=C(C=C(C=C1O)O)O
C00329	CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O
C00112	CC(=O)NC(CCCN(C=O)O)C(=O)NC(CO)C(=O)N(CCCC1C(=O)NC(C(=O)N1)CCCN(C=O)O)O
C00719	CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)O
C00129	CC(C(C(C(CO)O)O)O)O
C00186	C(CC(=O)NC(CS(=O)(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N
C00931	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
C00352	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COP(=O)(O)O)O)C)O
C00132	CCCCC(C)C(C(CC(C)CCCCCCC(CC(C(C)N)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O
C00250	CCOC(=O)C1=C(OC2=C(C1C(C#N)C(=O)OCC)C=C(C=C2)Br)N
C00032	COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
C14180	CCC(C)C1=CC=CC=C1NC(=O)C(C)OC(=O)CCC2=NC3=CC=CC=C3S2
C00242	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br
C06056	C12=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OC2=O
C05697	CCCC=C
C00258	CC(CCC(C)C(C)(C)C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)OS(=O)(=O)O)OS(=O)(=O)O)C)OS(=O)(=O)O)C
C00586	CCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)O)C(=O)O
C00533	C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5
C00177	CN1C(=O)C23CC4=CC=CC(C4N2C(=O)C1(SS3)CO)O
C01326	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4
C00263	C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI
C00005	CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
C11143	CCC1C(=O)N(C(=O)N(C1=O)C2CCCCC2)C3CCCCC3
C00624	CC(C)CC(=O)C1=C(C2(CC(C(C(C1=O)(C2=O)C(CC(=O)O)C3=CC=CC=C3)(C)C)CC=C(C)C)CC=C(C)C)O
C00109	COC1=CC=C(C=C1)C2=COC3=CC(=O)C=CC3=C2O
C00235	C1COCCN1C2=CC=C(C=C2)SC3=CC=CC4=C3C(=NC(=N4)N)N
C00051	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CCOC(=O)NCC4=CC=CC=C4)O)C)C(=CC5CCC(C(C5)OC)O)C)O)C)OC)OC
